SB,CC1207OS,7/2/2012,19:28,7/2/2012 19:28,7:00:00,7/3/2012 2:28,,,32.60217,-117.36467,KW,AB,G,7,OV,100,0,0,,340,11,2,5,2,KW,1,268,255,2.3,,,,,,,17,13,21,ND,Dc,,,,ON,,OFF,1,2,5,,Y,KW,,,,,,,,
SE,CC1207OS,7/2/2012,19:28,7/2/2012 19:28,7:00:00,7/3/2012 2:28,,,32.60217,-117.36467,KW,AB,G,7,OV,100,0,0,,340,11,2,5,2,KW,1,268,255,2.3,,,,,,,17,13,21,ND,Dc,,,,ON,,OFF,1,2,5,,Y,KW,50d,25,49,,,,,
SB,CC1207OS,7/2/2012,19:28,7/2/2012 19:28,7:00:00,7/3/2012 2:28,,,32.60217,-117.36467,KW,AB,G,7,OV,100,0,0,,340,11,2,5,1,AB,1,268,353,0.8,,,,,,,20,15,30,ND,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,
SE,CC1207OS,7/2/2012,19:28,7/2/2012 19:28,7:00:00,7/3/2012 2:28,,,32.60217,-117.36467,KW,AB,G,7,OV,100,0,0,,340,11,2,5,1,AB,1,268,353,0.8,,,,,,,20,15,30,ND,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,
SB,CC1207OS,7/2/2012,19:52,7/2/2012 19:52,7:00:00,7/3/2012 2:52,,,32.59333,-117.41767,KW,AB,P,7,OV,100,0,0,,340,11,2,5,3,AB,1,256,270,0.4,,,,,351,12,135,70,170,ND,Tt,,,,ON,,OFF,1,2,5,,,,,,,,,,,large group
SE,CC1207OS,7/2/2012,19:52,7/2/2012 19:52,7:00:00,7/3/2012 2:52,,,32.59333,-117.41767,KW,AB,P,7,OV,100,0,0,,340,11,2,5,3,AB,1,256,270,0.4,,,,,351,12,135,70,170,ND,Tt,,,,ON,,OFF,1,2,5,,,,,,,,,,,large group
SB,CC1207OS,7/3/2012,6:22,7/3/2012 6:22,7:00:00,7/3/2012 13:22,,,32.83650,-117.55183,KW,AB,G,6,OV,100,0,0,,256,1,2,4,4,AB,3,66,66,,400,,,,,,70,50,98,ND,DSP,,,,ON,,ON,,1,5,,,,,,,,,,,retracing line 93 going east
SE,CC1207OS,7/3/2012,6:22,7/3/2012 6:22,7:00:00,7/3/2012 13:22,,,32.83650,-117.55183,KW,AB,G,6,OV,100,0,0,,256,1,2,4,4,AB,3,66,66,,400,,,,,,70,50,98,ND,DSP,,,,ON,,ON,,1,5,,,,,,,,,,,retracing line 93 going east
SB,CC1207OS,7/3/2012,6:47,7/3/2012 6:47,7:00:00,7/3/2012 13:47,,,32.86200,-117.49533,KW,AB,G,6,OV,100,0,0,,256,1,2,4,5,AB,3,59,55,5.7,,,,,,,8,7,10,0,Tt,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/3/2012,6:47,7/3/2012 6:47,7:00:00,7/3/2012 13:47,,,32.86200,-117.49533,KW,AB,G,6,OV,100,0,0,,256,1,2,4,5,AB,3,59,55,5.7,,,,,,,8,7,10,0,Tt,,,,ON,,ON,,1,,,,,,,,,,,,
SH,CC1207OS,7/3/2012,7:11,7/3/2012 7:11,7:00:00,7/3/2012 14:11,,,32.89050,-117.44100,KW,AB,G,6,OV,100,0,0,,256,1,2,4,SH1,,,60,144,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Melville medium ship
SB,CC1207OS,7/3/2012,14:30,7/3/2012 14:30,7:00:00,7/3/2012 21:30,,,32.85800,-117.35583,KW,AB,G,7,OV,76,0,0,,260,5,3,4,6,KW,1,166,182,5.2,,,,,,,5,4,6,0,Tt,,,,OFF,7,OFF,7,2,5,,,,,,,,,,,"1 observer on, transiting to port SD"
SE,CC1207OS,7/3/2012,14:30,7/3/2012 14:30,7:00:00,7/3/2012 21:30,,,32.85800,-117.35583,KW,AB,G,7,OV,76,0,0,,260,5,3,4,6,KW,1,166,182,5.2,,,,,,,5,4,6,0,Tt,,,,OFF,7,OFF,7,2,5,,,,,,,,,,,"1 observer on, transiting to port SD"
SB,CC1207OS,7/3/2012,16:25,7/3/2012 16:25,7:00:00,7/3/2012 23:25,,,32.61967,-117.27383,AB,KW,G,7,OV,100,0,0,,260,4,2,3,7,KW,1,124,67,1,,,,,,,21,16,23,1,Dc,,,,OFF,,OFF,7,8,1,,Y,KW,50D,51,94,,,,,transiting to port SD
SE,CC1207OS,7/3/2012,16:25,7/3/2012 16:25,7:00:00,7/3/2012 23:25,,,32.61967,-117.27383,AB,KW,G,7,OV,100,0,0,,260,4,2,3,7,KW,1,124,67,1,,,,,,,21,16,23,1,Dc,,,,OFF,,OFF,7,8,1,,Y,KW,50D,51,94,,,,,transiting to port SD
SB,CC1207OS,7/10/2012,6:12,7/10/2012 6:12,7:00:00,7/10/2012 13:12,,,33.14000,-117.53833,AB,KW,F,5,MI,100,0,0,,221,4,2,4,8,AB,3,218,193,1.2,,,,,54,288,69,49,87,1,Tt,Gg,97,3,ON,,OFF,7,1,5,,Y,KW,50d,96,115,AB,40D,5,5,"1 Tt calf; 2 grampus mixed in with Tt, not side by side with them.  2 photos in sighting number 8 frames ; Gg originally called sighting #9.  0 Gg calves."
SE,CC1207OS,7/10/2012,6:12,7/10/2012 6:12,7:00:00,7/10/2012 13:12,,,33.14000,-117.53833,AB,KW,F,5,MI,100,0,0,,221,4,2,4,8,AB,3,218,193,1.2,,,,,54,288,69,49,87,1,Tt,Gg,97,3,ON,,OFF,7,1,5,,Y,KW,50d,96,115,AB,40D,5,5,"1 Tt calf; 2 grampus mixed in with Tt, not side by side with them.  2 photos in sighting number 8 frames ; Gg originally called sighting #9.  0 Gg calves."
SB,CC1207OS,7/10/2012,7:46,7/10/2012 7:46,7:00:00,7/10/2012 14:46,,,32.94450,-117.67400,KW,AB,F,6,OV,100,0,0,,226,5,2,5,10,KW,1,218,218,3,,,,,,,10,7,12,1,DSP,,,,ON,,OFF,7,1,5,,,,,,,,,,,
SE,CC1207OS,7/10/2012,7:46,7/10/2012 7:46,7:00:00,7/10/2012 14:46,,,32.94450,-117.67400,KW,AB,F,6,OV,100,0,0,,226,5,2,5,10,KW,1,218,218,3,,,,,,,10,7,12,1,DSP,,,,ON,,OFF,7,1,5,,,,,,,,,,,
SB,CC1207OS,7/10/2012,9:03,7/10/2012 9:03,7:00:00,7/10/2012 16:03,,,32.78150,-117.79900,AB,KW,F,6,PC,70,110,140,SL,296,7,3,5,11,KW,2,221,266,0.6,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,7,1,34,,,,,,,,,,,
SE,CC1207OS,7/10/2012,9:03,7/10/2012 9:03,7:00:00,7/10/2012 16:03,,,32.78150,-117.79900,AB,KW,F,6,PC,70,110,140,SL,296,7,3,5,11,KW,2,221,266,0.6,,,,,,,1,1,1,0,Bm,,,,ON,,OFF,7,1,34,,,,,,,,,,,
SB,CC1207OS,7/10/2012,13:19,7/10/2012 13:19,7:00:00,7/10/2012 20:19,,,32.62883,-117.97117,AB,KW,F,6,PC,48,0,0,,295,13,4,5,12,AB,2,240,238,0.2,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/10/2012,13:19,7/10/2012 13:19,7:00:00,7/10/2012 20:19,,,32.62883,-117.97117,AB,KW,F,6,PC,48,0,0,,295,13,4,5,12,AB,2,240,238,0.2,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1207OS,7/10/2012,13:19,7/10/2012 13:19,7:00:00,7/10/2012 20:19,,,32.62883,-117.97117,AB,KW,F,6,PC,48,0,0,,295,13,4,5,13,AB,2,240,275,1,,,,,,,2,1,2,ND,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/10/2012,13:19,7/10/2012 13:19,7:00:00,7/10/2012 20:19,,,32.62883,-117.97117,AB,KW,F,6,PC,48,0,0,,295,13,4,5,13,AB,2,240,275,1,,,,,,,2,1,2,ND,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1207OS,7/10/2012,13:37,7/10/2012 13:37,7:00:00,7/10/2012 20:37,,,32.60717,-118.01267,AB,KW,P,6,PC,48,0,0,,295,15,5,6,14,AB,2,240,205,1,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/10/2012,13:37,7/10/2012 13:37,7:00:00,7/10/2012 20:37,,,32.60717,-118.01267,AB,KW,P,6,PC,48,0,0,,295,15,5,6,14,AB,2,240,205,1,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1207OS,7/10/2012,13:40,7/10/2012 13:40,7:00:00,7/10/2012 20:40,,,32.60367,-118.01933,AB,KW,P,6,PC,48,0,0,,295,15,5,6,15,AB,2,240,180,0.1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"tall blow, possible blue whale"
SE,CC1207OS,7/10/2012,13:40,7/10/2012 13:40,7:00:00,7/10/2012 20:40,,,32.60367,-118.01933,AB,KW,P,6,PC,48,0,0,,295,15,5,6,15,AB,2,240,180,0.1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"tall blow, possible blue whale"
SB,CC1207OS,7/10/2012,13:54,7/10/2012 13:54,7:00:00,7/10/2012 20:54,,,32.58533,-118.05300,AB,KW,P,6,PC,30,0,0,,240,17,5,6,16,AB,2,245,185,0.2,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"most likely blue whale--tall, high blow"
SE,CC1207OS,7/10/2012,13:54,7/10/2012 13:54,7:00:00,7/10/2012 20:54,,,32.58533,-118.05300,AB,KW,P,6,PC,30,0,0,,240,17,5,6,16,AB,2,245,185,0.2,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"most likely blue whale--tall, high blow"
SB,CC1207OS,7/10/2012,18:52,7/10/2012 18:52,7:00:00,7/11/2012 1:52,,,32.39167,-118.44417,AB,KW,P,5,OV,100,0,0,,290,18,5,6,17,KW,2,255,220,2.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/10/2012,18:52,7/10/2012 18:52,7:00:00,7/11/2012 1:52,,,32.39167,-118.44417,AB,KW,P,5,OV,100,0,0,,290,18,5,6,17,KW,2,255,220,2.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1207OS,7/10/2012,19:11,7/10/2012 19:11,7:00:00,7/11/2012 2:11,,,32.37600,-118.48833,AB,KW,P,5,OV,150,0,0,,290,18,5,6,18,AB,2,253,176,0.3,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/10/2012,19:11,7/10/2012 19:11,7:00:00,7/11/2012 2:11,,,32.37600,-118.48833,AB,KW,P,5,OV,150,0,0,,290,18,5,6,18,AB,2,253,176,0.3,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1207OS,7/11/2012,13:23,7/11/2012 13:23,7:00:00,7/11/2012 20:23,,,31.74333,-119.73450,AB,KW,P,6,OV,100,0,0,,330,18,5,6,19,AB,2,250,166,2.1,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"10-15 blows, maybe sperm whales"
SE,CC1207OS,7/11/2012,13:23,7/11/2012 13:23,7:00:00,7/11/2012 20:23,,,31.74333,-119.73450,AB,KW,P,6,OV,100,0,0,,330,18,5,6,19,AB,2,250,166,2.1,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"10-15 blows, maybe sperm whales"
SB,CC1207OS,7/11/2012,13:26,7/11/2012 13:26,7:00:00,7/11/2012 20:26,,,31.74017,-119.74150,AB,KW,P,6,OV,100,0,0,,330,18,5,6,20,KW,2,250,311,3,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,large to medium blow
SE,CC1207OS,7/11/2012,13:26,7/11/2012 13:26,7:00:00,7/11/2012 20:26,,,31.74017,-119.74150,AB,KW,P,6,OV,100,0,0,,330,18,5,6,20,KW,2,250,311,3,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,large to medium blow
SB,CC1207OS,7/11/2012,14:43,7/11/2012 14:43,7:00:00,7/11/2012 21:43,,,31.65500,-119.93233,AB,KW,P,6,OV,100,0,0,,330,18,5,6,21,AB,3,250,182,,500,,,,,,11,10,12,0,Dc,,,,ON,,ON,,2,"8,5",,Y,KW,40D,115,157,,,,,
SE,CC1207OS,7/11/2012,14:43,7/11/2012 14:43,7:00:00,7/11/2012 21:43,,,31.65500,-119.93233,AB,KW,P,6,OV,100,0,0,,330,18,5,6,21,AB,3,250,182,,500,,,,,,11,10,12,0,Dc,,,,ON,,ON,,2,"8,5",,Y,KW,40D,115,157,,,,,
SB,CC1207OS,7/11/2012,16:00,7/11/2012 16:00,7:00:00,7/11/2012 23:00,,,31.57717,-120.10583,AB,KW,P,6,OV,100,0,0,,330,18,5,6,22,KW,2,245,245,0.3,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,"very large blow, most likely blue whale"
SE,CC1207OS,7/11/2012,16:00,7/11/2012 16:00,7:00:00,7/11/2012 23:00,,,31.57717,-120.10583,AB,KW,P,6,OV,100,0,0,,330,18,5,6,22,KW,2,245,245,0.3,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,"very large blow, most likely blue whale"
SB,CC1207OS,7/11/2012,16:00,7/11/2012 16:00,7:00:00,7/11/2012 23:00,,,31.57717,-120.10583,AB,KW,P,6,OV,100,0,0,,330,18,5,6,23,KW,2,245,262,1,,,,,,,2,1,2,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,"very large blow, most likely blue whale"
SE,CC1207OS,7/11/2012,16:00,7/11/2012 16:00,7:00:00,7/11/2012 23:00,,,31.57717,-120.10583,AB,KW,P,6,OV,100,0,0,,330,18,5,6,23,KW,2,245,262,1,,,,,,,2,1,2,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,"very large blow, most likely blue whale"
SB,CC1207OS,7/11/2012,16:29,7/11/2012 16:29,7:00:00,7/11/2012 23:29,,,31.54683,-120.16800,AB,KW,P,6,OV,100,0,0,,330,18,5,6,24,AB,3,245,204,,450,,,,,,4,4,5,0,Dc,,,,ON,,ON,,2,8,,,,,,,,,,,dolphins stayed with us until 17:00
SE,CC1207OS,7/11/2012,16:29,7/11/2012 16:29,7:00:00,7/11/2012 23:29,,,31.54683,-120.16800,AB,KW,P,6,OV,100,0,0,,330,18,5,6,24,AB,3,245,204,,450,,,,,,4,4,5,0,Dc,,,,ON,,ON,,2,8,,,,,,,,,,,dolphins stayed with us until 17:00
SB,CC1207OS,7/11/2012,16:41,7/11/2012 16:41,7:00:00,7/11/2012 23:41,,,31.53283,-120.20233,AB,KW,P,6,OV,100,0,0,,330,18,5,6,25,AB,2,245,234,0.4,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/11/2012,17:00,7/11/2012 17:00,7:00:00,7/12/2012 0:00,,,31.51617,-120.24217,AB,KW,P,6,OV,100,0,0,,330,18,5,6,25,AB,2,245,155,4.1,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SH,CC1207OS,7/14/2012,10:03,7/14/2012 10:03,7:00:00,7/14/2012 17:03,,,31.40167,-121.98450,AB,KW,P,6,OV,100,0,0,,12,21,5,7,SH2,,,59,59,0.8,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Oil tanker, large, named Dasin"
SB,CC1207OS,7/14/2012,12:06,7/14/2012 12:06,7:00:00,7/14/2012 19:06,,,31.53467,-121.71067,AB,KW,P,6,OV,100,0,0,,12,18,5,6,26,AB,3,61,337,,200,,,,,,3,3,5,0,DSP,,,,ON,,ON,,2,5,,Y,KW,40D,159,159,,,,,
SE,CC1207OS,7/14/2012,12:06,7/14/2012 12:06,7:00:00,7/14/2012 19:06,,,31.53467,-121.71067,AB,KW,P,6,OV,100,0,0,,12,18,5,6,26,AB,3,61,337,,200,,,,,,3,3,5,0,DSP,,,,ON,,ON,,2,5,,Y,KW,40D,159,159,,,,,
SB,CC1207OS,7/14/2012,13:43,7/14/2012 13:43,7:00:00,7/14/2012 20:43,,,31.63833,-121.49083,AB,KW,P,6,OV,100,0,0,,12,17,4,6,27,AB,3,59,14,12.1,,,,,,,39,35,51,2,Dd,,,,ON,,ON,,2,5,8,Y,KW,40D,162,230,,,,,
SE,CC1207OS,7/14/2012,13:51,7/14/2012 13:51,7:00:00,7/14/2012 20:51,,,31.64583,-121.47517,AB,KW,P,6,OV,100,0,0,,12,17,4,6,27,AB,3,59,59,14,,,,,,,39,35,51,2,Dd,,,,ON,,ON,,2,5,8,,,,162,230,,,,,
SB,CC1207OS,7/14/2012,14:02,7/14/2012 14:02,7:00:00,7/14/2012 21:02,,,31.65950,-121.44833,AB,KW,P,6,OV,100,0,0,,12,17,4,6,28,KW,3,66,141,6,,,,,,,14,11,17,0,DSP,,,,ON,,ON,,8,2,,,,,,,,,,,
SE,CC1207OS,7/14/2012,14:02,7/14/2012 14:02,7:00:00,7/14/2012 21:02,,,31.65950,-121.44833,AB,KW,P,6,OV,100,0,0,,12,17,4,6,28,KW,3,66,141,6,,,,,,,14,11,17,0,DSP,,,,ON,,ON,,8,2,,,,,,,,,,,
SB,CC1207OS,7/14/2012,14:19,7/14/2012 14:19,7:00:00,7/14/2012 21:19,,,31.68133,-121.41433,AB,KW,P,6,OV,100,0,0,,12,17,4,6,29,KW,3,48,18,,120,,,,,,17,14,21,0,DSP,,,,ON,,ON,,8,1,,,,,,,,,,,
SE,CC1207OS,7/14/2012,14:19,7/14/2012 14:19,7:00:00,7/14/2012 21:19,,,31.68133,-121.41433,AB,KW,P,6,OV,100,0,0,,12,17,4,6,29,KW,3,48,18,,120,,,,,,17,14,21,0,DSP,,,,ON,,ON,,8,1,,,,,,,,,,,
SB,CC1207OS,7/14/2012,19:36,7/14/2012 19:36,7:00:00,7/15/2012 2:36,,,31.88117,-121.04433,AB,KW,P,6,OV,100,0,0,,350,16,4,6,30,KW,3,62,24,,220,,,,,,5,5,7,0,Dd,,,,ON,,ON,,2,8,1,Y,KW,40D,241,248,,,,,
SE,CC1207OS,7/14/2012,19:36,7/14/2012 19:36,7:00:00,7/15/2012 2:36,,,31.88117,-121.04433,AB,KW,P,6,OV,100,0,0,,350,16,4,6,30,KW,3,62,24,,220,,,,,,5,5,7,0,Dd,,,,ON,,ON,,2,8,1,Y,KW,40D,241,248,,,,,
SB,CC1207OS,7/15/2012,8:31,7/15/2012 8:31,7:00:00,7/15/2012 15:31,,,32.41300,-119.92583,AB,KW,F,6,OV,100,0,0,,8,14,3,5,31,AB,2,58,26,3.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SE,CC1207OS,7/15/2012,8:31,7/15/2012 8:31,7:00:00,7/15/2012 15:31,,,32.41300,-119.92583,AB,KW,F,6,OV,100,0,0,,8,14,3,5,31,AB,2,58,26,3.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SB,CC1207OS,7/15/2012,8:47,7/15/2012 8:47,7:00:00,7/15/2012 15:47,,,32.43567,-119.88750,AB,KW,F,6,OV,100,0,0,,8,14,3,5,32,KW,2,58,127,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SE,CC1207OS,7/15/2012,8:47,7/15/2012 8:47,7:00:00,7/15/2012 15:47,,,32.43567,-119.88750,AB,KW,F,6,OV,100,0,0,,8,14,3,5,32,KW,2,58,127,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SB,CC1207OS,7/15/2012,8:55,7/15/2012 8:55,7:00:00,7/15/2012 15:55,,,32.44850,-119.86650,AB,KW,F,6,OV,100,0,0,,8,14,3,5,34,KW,2,58,45,0.2,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CC1207OS,7/15/2012,8:55,7/15/2012 8:55,7:00:00,7/15/2012 15:55,,,32.44850,-119.86650,AB,KW,F,6,OV,100,0,0,,8,14,3,5,34,KW,2,58,45,0.2,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CC1207OS,7/15/2012,8:55,7/15/2012 8:55,7:00:00,7/15/2012 15:55,,,32.44850,-119.86650,AB,KW,F,6,OV,100,0,0,,8,14,3,5,33,KW,2,58,58,0.3,,,,,,,2,2,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SE,CC1207OS,7/15/2012,8:55,7/15/2012 8:55,7:00:00,7/15/2012 15:55,,,32.44850,-119.86650,AB,KW,F,6,OV,100,0,0,,8,14,3,5,33,KW,2,58,58,0.3,,,,,,,2,2,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SB,CC1207OS,7/15/2012,9:00,7/15/2012 9:00,7:00:00,7/15/2012 16:00,,,32.45417,-119.85700,AB,KW,F,6,OV,100,0,0,,8,14,3,5,35,KW,2,58,15,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SE,CC1207OS,7/15/2012,9:00,7/15/2012 9:00,7:00:00,7/15/2012 16:00,,,32.45417,-119.85700,AB,KW,F,6,OV,100,0,0,,8,14,3,5,35,KW,2,58,15,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SB,CC1207OS,7/15/2012,9:00,7/15/2012 9:00,7:00:00,7/15/2012 16:00,,,32.45417,-119.85700,AB,KW,F,6,OV,100,0,0,,8,14,3,5,36,KW,2,58,134,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
SE,CC1207OS,7/15/2012,9:00,7/15/2012 9:00,7:00:00,7/15/2012 16:00,,,32.45417,-119.85700,AB,KW,F,6,OV,100,0,0,,8,14,3,5,36,KW,2,58,134,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most like a fin -possibly a blue
